region_id,node_id,time_period_id,node_cycle_time,region_cycle_time,ratio,single_double_triple,cycle_time_independent
0449,N05/258,OP,104,104,1.0,1,False
0449,N05/024,PM,104,104,1.0,1,False
0449,N05/107,PM,104,104,1.0,1,False
0449,N05/222,PM,104,104,1.0,1,False
0449,N05/258,PM,104,104,1.0,1,False
0450,N05/026,AM,112,112,1.0,1,False
0450,N05/162,AM,56,112,2.0,2,False
0450,N05/182,AM,56,112,2.0,2,False
0450,N05/267,AM,56,112,2.0,2,False
0450,N05/269,AM,56,112,2.0,2,False
0450,N05/270,AM,56,112,2.0,2,False
0450,N05/280,AM,56,112,2.0,2,False
0450,N05/281,AM,56,112,2.0,2,False
0450,N05/026,OP,104,104,1.0,1,False
0450,N05/162,OP,52,104,2.0,2,False
0450,N05/182,OP,52,104,2.0,2,False
0450,N05/267,OP,52,104,2.0,2,False
0450,N05/269,OP,52,104,2.0,2,False
0450,N05/270,OP,52,104,2.0,2,False
0450,N05/280,OP,52,104,2.0,2,False
0450,N05/281,OP,52,104,2.0,2,False
0450,N05/026,PM,104,104,1.0,1,False
0450,N05/162,PM,52,104,2.0,2,False
0450,N05/182,PM,104,104,1.0,1,False
0450,N05/267,PM,52,104,2.0,2,False
0450,N05/269,PM,52,104,2.0,2,False
0450,N05/270,PM,52,104,2.0,2,False
0450,N05/280,PM,52,104,2.0,2,False
0450,N05/281,PM,52,104,2.0,2,False
0451,N05/039,AM,120,120,1.0,1,False
0451,N05/103,AM,60,120,2.0,2,False
0451,N05/123,AM,60,120,2.0,2,False
0451,N05/124,AM,60,120,2.0,2,False
0451,N05/134,AM,60,120,2.0,2,False
0451,N05/135,AM,60,120,2.0,2,False
0451,N05/039,OP,120,120,1.0,1,False
0451,N05/103,OP,60,120,2.0,2,False
0451,N05/123,OP,60,120,2.0,2,False
0451,N05/124,OP,60,120,2.0,2,False
0451,N05/134,OP,60,120,2.0,2,False
0451,N05/135,OP,60,120,2.0,2,False
0451,N05/039,PM,120,120,1.0,1,False
0451,N05/103,PM,60,120,2.0,2,False
0451,N05/123,PM,60,120,2.0,2,False
0451,N05/124,PM,60,120,2.0,2,False
0451,N05/134,PM,60,120,2.0,2,False
0451,N05/135,PM,60,120,2.0,2,False
0452,N02/050,AM,96,96,1.0,1,False
0452,N02/052,AM,96,96,1.0,1,False
0452,N02/169,AM,48,96,2.0,2,False
0452,N02/170,AM,96,96,1.0,1,False
0452,N02/050,OP,96,96,1.0,1,False
0452,N02/052,OP,96,96,1.0,1,False
0452,N02/169,OP,48,96,2.0,2,False
0452,N02/170,OP,96,96,1.0,1,False
0452,N02/050,PM,96,96,1.0,1,False
0452,N02/052,PM,96,96,1.0,1,False
0452,N02/169,PM,48,96,2.0,2,False
0452,N02/170,PM,96,96,1.0,1,False
0454,N17/015,AM,80,80,1.0,1,False
0454,N17/065,AM,80,80,1.0,1,False
0454,N17/015,OP,72,72,1.0,1,False
0454,N17/065,OP,72,72,1.0,1,False
0454,N17/015,PM,96,96,1.0,1,False
0454,N17/065,PM,96,96,1.0,1,False
0455,N04/012,AM,56,56,1.0,1,False
0455,N04/012,OP,56,56,1.0,1,False
0455,N04/012,PM,56,56,1.0,1,False
0456,N04/051,AM,104,104,1.0,1,False
0456,N04/051,OP,104,104,1.0,1,False
0456,N04/051,PM,104,104,1.0,1,False
0457,N04/061,AM,120,120,1.0,1,False
0457,N04/061,OP,120,120,1.0,1,False
0457,N04/061,PM,120,120,1.0,1,False
0458,N04/015,AM,96,96,1.0,1,False
0458,N04/079,AM,48,96,2.0,2,False
0458,N04/208,AM,48,96,2.0,2,False
0458,N04/209,AM,96,96,1.0,1,False
0458,N04/015,OP,96,96,1.0,1,False
0458,N04/079,OP,48,96,2.0,2,False
0458,N04/208,OP,48,96,2.0,2,False
0458,N04/209,OP,96,96,1.0,1,False
0458,N04/015,PM,96,96,1.0,1,False
0458,N04/079,PM,48,96,2.0,2,False
0458,N04/208,PM,48,96,2.0,2,False
0458,N04/209,PM,96,96,1.0,1,False
0459,N03/052,AM,64,64,1.0,1,False
0459,N03/089,AM,64,64,1.0,1,False
0459,N03/052,OP,64,64,1.0,1,False
0459,N03/089,OP,64,64,1.0,1,False
0459,N03/052,PM,64,64,1.0,1,False
0459,N03/089,PM,64,64,1.0,1,False
0461,N08/061,AM,56,56,1.0,1,False
0461,N08/061,OP,56,56,1.0,1,False
0461,N08/061,PM,56,56,1.0,1,False
0462,N29/079,AM,104,104,1.0,1,False
0462,N29/112,AM,104,104,1.0,1,False
0462,N29/079,OP,104,104,1.0,1,False
0462,N29/112,OP,104,104,1.0,1,False
0462,N29/079,PM,104,104,1.0,1,False
0462,N29/112,PM,104,104,1.0,1,False
0463,N08/190,AM,56,112,2.0,2,False
0463,N08/322,AM,112,112,1.0,1,False
0463,N08/190,OP,56,112,2.0,2,False
0463,N08/322,OP,112,112,1.0,1,False
0463,N08/190,PM,56,112,2.0,2,False
0463,N08/322,PM,112,112,1.0,1,False
0464,N04/216,AM,104,104,1.0,1,False
0464,N04/216,OP,80,80,1.0,1,False
0464,N04/216,PM,104,104,1.0,1,False
0466,N25/023,AM,88,88,1.0,1,False
0466,N25/043,AM,88,88,1.0,1,False
0466,N25/073,AM,44,88,2.0,2,False
0466,N25/083,AM,88,88,1.0,1,False
0466,N25/271,AM,88,88,1.0,1,False
0466,N25/023,OP,88,88,1.0,1,False
0466,N25/043,OP,88,88,1.0,1,False
0466,N25/073,OP,44,88,2.0,2,False
0466,N25/083,OP,88,88,1.0,1,False
0466,N25/271,OP,88,88,1.0,1,False
0466,N25/023,PM,88,88,1.0,1,False
0466,N25/043,PM,88,88,1.0,1,False
0466,N25/073,PM,44,88,2.0,2,False
0466,N25/083,PM,88,88,1.0,1,False
0466,N25/271,PM,88,88,1.0,1,False
0467,N28/026,AM,64,64,1.0,1,False
0467,N28/120,AM,64,64,1.0,1,False
0467,N28/261,AM,32,64,2.0,2,False
0467,N28/026,OP,64,64,1.0,1,False
0467,N28/120,OP,64,64,1.0,1,False
0467,N28/261,OP,32,64,2.0,2,False
0467,N28/026,PM,64,64,1.0,1,False
0467,N28/120,PM,64,64,1.0,1,False
0467,N28/261,PM,32,64,2.0,2,False
0468,N08/289,AM,44,88,2.0,2,False
0468,N09/070,AM,88,88,1.0,1,False
0468,N09/127,AM,44,88,2.0,2,False
0468,N09/386,AM,88,88,1.0,1,False
0468,N08/289,OP,48,96,2.0,2,False
0468,N09/070,OP,96,96,1.0,1,False
0468,N09/127,OP,48,96,2.0,2,False
0468,N09/386,OP,96,96,1.0,1,False
0468,N08/289,PM,48,96,2.0,2,False
0468,N09/070,PM,96,96,1.0,1,False
0468,N09/127,PM,48,96,2.0,2,False
0468,N09/386,PM,96,96,1.0,1,False
0469,N08/047,AM,72,72,1.0,1,False
0469,N08/278,AM,36,72,2.0,2,False
0469,N08/047,OP,72,72,1.0,1,False
0469,N08/278,OP,36,72,2.0,2,False
0469,N08/047,PM,72,72,1.0,1,False
0469,N08/278,PM,36,72,2.0,2,False
0470,N08/243,AM,104,104,1.0,1,False
0470,N08/244,AM,104,104,1.0,1,False
0470,N08/243,OP,104,104,1.0,1,False
0470,N08/244,OP,104,104,1.0,1,False
0470,N08/243,PM,104,104,1.0,1,False
0470,N08/244,PM,104,104,1.0,1,False
0472,N04/013,AM,96,96,1.0,1,False
0472,N04/013,OP,96,96,1.0,1,False
0472,N04/013,PM,96,96,1.0,1,False
0473,N21/018,AM,96,96,1.0,1,False
0473,N21/020,AM,48,96,2.0,2,False
0473,N21/158,AM,96,96,1.0,1,False
0473,N23/104,AM,96,96,1.0,1,False
0473,N21/018,OP,44,88,2.0,2,False
0473,N21/020,OP,44,88,2.0,2,False
0473,N21/158,OP,88,88,1.0,1,False
0473,N23/104,OP,88,88,1.0,1,False
0473,N21/018,PM,52,104,2.0,2,False
0473,N21/020,PM,52,104,2.0,2,False
0473,N21/158,PM,104,104,1.0,1,False
0473,N23/104,PM,104,104,1.0,1,False
0474,N17/174,AM,96,96,1.0,1,False
0474,N17/174,OP,96,96,1.0,1,False
0474,N17/174,PM,96,96,1.0,1,False
0475,N22/008,AM,96,96,1.0,1,False
0475,N22/021,AM,96,96,1.0,1,False
0475,N22/022,AM,48,96,2.0,2,False
0475,N22/067,AM,48,96,2.0,2,False
0475,N22/075,AM,48,96,2.0,2,False
0475,N22/237,AM,48,96,2.0,2,False
0475,N22/239,AM,48,96,2.0,2,False
0475,N22/246,AM,48,96,2.0,2,False
0475,N22/247,AM,48,96,2.0,2,False
0475,N22/008,OP,96,96,1.0,1,False
0475,N22/021,OP,96,96,1.0,1,False
0475,N22/022,OP,48,96,2.0,2,False
0475,N22/067,OP,48,96,2.0,2,False
0475,N22/075,OP,48,96,2.0,2,False
0475,N22/237,OP,48,96,2.0,2,False
0475,N22/239,OP,48,96,2.0,2,False
0475,N22/246,OP,48,96,2.0,2,False
0475,N22/247,OP,48,96,2.0,2,False
0475,N22/008,PM,96,96,1.0,1,False
0475,N22/021,PM,96,96,1.0,1,False
0475,N22/022,PM,48,96,2.0,2,False
0475,N22/067,PM,48,96,2.0,2,False
0475,N22/075,PM,48,96,2.0,2,False
0475,N22/237,PM,48,96,2.0,2,False
0475,N22/239,PM,48,96,2.0,2,False
0475,N22/246,PM,48,96,2.0,2,False
0475,N22/247,PM,48,96,2.0,2,False
0476,N24/081,AM,88,88,1.0,1,False
0476,N24/081,OP,88,88,1.0,1,False
0476,N24/081,PM,80,80,1.0,1,False
0477,N01/477,AM,56,56,1.0,1,False
0477,N01/624,AM,56,56,1.0,1,False
0477,N01/477,PM,56,56,1.0,1,False
0477,N01/624,PM,56,56,1.0,1,False
0478,N02/287,AM,72,72,1.0,1,False
0478,N02/287,OP,72,72,1.0,1,False
0478,N02/287,PM,72,72,1.0,1,False
0479,N16/062,AM,72,72,1.0,1,False
0479,N16/063,AM,72,72,1.0,1,False
0479,N16/064,AM,72,72,1.0,1,False
0479,N16/065,AM,72,72,1.0,1,False
0479,N16/190,AM,36,72,2.0,2,False
0479,N16/196,AM,72,72,1.0,1,False
0479,N16/197,AM,72,72,1.0,1,False
0479,N16/198,AM,72,72,1.0,1,False
0479,N16/199,AM,72,72,1.0,1,False
0479,N16/062,OP,72,72,1.0,1,False
0479,N16/063,OP,72,72,1.0,1,False
0479,N16/064,OP,72,72,1.0,1,False
0479,N16/065,OP,72,72,1.0,1,False
0479,N16/190,OP,36,72,2.0,2,False
0479,N16/196,OP,72,72,1.0,1,False
0479,N16/197,OP,72,72,1.0,1,False
0479,N16/198,OP,72,72,1.0,1,False
0479,N16/199,OP,72,72,1.0,1,False
0479,N16/062,PM,72,72,1.0,1,False
0479,N16/063,PM,72,72,1.0,1,False
0479,N16/064,PM,72,72,1.0,1,False
0479,N16/065,PM,72,72,1.0,1,False
0479,N16/190,PM,36,72,2.0,2,False
0479,N16/196,PM,72,72,1.0,1,False
0479,N16/197,PM,72,72,1.0,1,False
0479,N16/198,PM,72,72,1.0,1,False
0479,N16/199,PM,72,72,1.0,1,False
0480,N09/040,AM,52,52,1.0,1,False
0480,N09/040,OP,52,52,1.0,1,False
0480,N09/040,PM,52,52,1.0,1,False
0481,N28/199,AM,60,60,1.0,1,False
0481,N28/200,AM,60,60,1.0,1,False
0481,N28/201,AM,60,60,1.0,1,False
0481,N28/202,AM,60,60,1.0,1,False
0481,N30/108,AM,60,60,1.0,1,False
0481,N30/111,AM,60,60,1.0,1,False
0481,N30/112,AM,60,60,1.0,1,False
0481,N30/113,AM,60,60,1.0,1,False
0481,N30/146,AM,60,60,1.0,1,False
0481,N30/344,AM,60,60,1.0,1,False
0481,N28/199,OP,60,60,1.0,1,False
0481,N28/200,OP,60,60,1.0,1,False
0481,N28/201,OP,60,60,1.0,1,False
0481,N28/202,OP,60,60,1.0,1,False
0481,N30/108,OP,60,60,1.0,1,False
0481,N30/111,OP,60,60,1.0,1,False
0481,N30/112,OP,60,60,1.0,1,False
0481,N30/113,OP,60,60,1.0,1,False
0481,N30/146,OP,60,60,1.0,1,False
0481,N30/344,OP,60,60,1.0,1,False
0481,N28/199,PM,60,60,1.0,1,False
0481,N28/200,PM,60,60,1.0,1,False
0481,N28/201,PM,60,60,1.0,1,False
0481,N28/202,PM,60,60,1.0,1,False
0481,N30/108,PM,60,60,1.0,1,False
0481,N30/111,PM,60,60,1.0,1,False
0481,N30/112,PM,60,60,1.0,1,False
0481,N30/113,PM,60,60,1.0,1,False
0481,N30/146,PM,60,60,1.0,1,False
0481,N30/344,PM,60,60,1.0,1,False
0482,N29/049,AM,88,88,1.0,1,False
0482,N29/072,AM,88,88,1.0,1,False
0482,N29/084,AM,88,88,1.0,1,False
0482,N29/085,AM,88,88,1.0,1,False
0482,N29/049,OP,88,88,1.0,1,False
0482,N29/072,OP,88,88,1.0,1,False
0482,N29/084,OP,88,88,1.0,1,False
0482,N29/085,OP,88,88,1.0,1,False
0482,N29/049,PM,88,88,1.0,1,False
0482,N29/072,PM,88,88,1.0,1,False
0482,N29/084,PM,88,88,1.0,1,False
0482,N29/085,PM,88,88,1.0,1,False
0483,N22/083,AM,60,120,2.0,2,False
0483,N22/224,AM,120,120,1.0,1,False
0483,N22/244,AM,60,120,2.0,2,False
0483,N22/083,OP,60,120,2.0,2,False
0483,N22/224,OP,120,120,1.0,1,False
0483,N22/244,OP,60,120,2.0,2,False
0483,N22/083,PM,60,120,2.0,2,False
0483,N22/224,PM,120,120,1.0,1,False
0483,N22/244,PM,60,120,2.0,2,False
0484,N10/013,AM,96,96,1.0,1,False
0484,N10/056,AM,96,96,1.0,1,False
0484,N10/057,AM,96,96,1.0,1,False
0484,N10/091,AM,96,96,1.0,1,False
0484,N10/133,AM,96,96,1.0,1,False
0484,N10/134,AM,96,96,1.0,1,False
0484,N10/013,OP,96,96,1.0,1,False
0484,N10/056,OP,96,96,1.0,1,False
0484,N10/057,OP,96,96,1.0,1,False
0484,N10/091,OP,48,96,2.0,2,False
0484,N10/133,OP,48,96,2.0,2,False
0484,N10/134,OP,48,96,2.0,2,False
0484,N10/013,PM,104,104,1.0,1,False
0484,N10/056,PM,104,104,1.0,1,False
0484,N10/057,PM,104,104,1.0,1,False
0484,N10/091,PM,52,104,2.0,2,False
0484,N10/133,PM,104,104,1.0,1,False
0484,N10/134,PM,104,104,1.0,1,False
0485,N06/099,AM,96,96,1.0,1,False
0485,N06/099,OP,96,96,1.0,1,False
0485,N06/099,PM,96,96,1.0,1,False
0486,N30/043,AM,104,104,1.0,1,False
0486,N30/110,AM,52,104,2.0,2,False
0486,N30/136,AM,52,104,2.0,2,False
0486,N30/153,AM,104,104,1.0,1,False
0486,N30/154,AM,104,104,1.0,1,False
0486,N30/178,AM,104,104,1.0,1,False
0486,N30/043,OP,72,72,1.0,1,False
0486,N30/110,OP,72,72,1.0,1,False
0486,N30/136,OP,72,72,1.0,1,False
0486,N30/153,OP,72,72,1.0,1,False
0486,N30/154,OP,72,72,1.0,1,False
0486,N30/178,OP,72,72,1.0,1,False
0486,N30/043,PM,104,104,1.0,1,False
0486,N30/110,PM,52,104,2.0,2,False
0486,N30/136,PM,52,104,2.0,2,False
0486,N30/153,PM,104,104,1.0,1,False
0486,N30/154,PM,104,104,1.0,1,False
0486,N30/178,PM,104,104,1.0,1,False
0487,N06/038,AM,60,120,2.0,2,False
0487,N06/282,AM,60,120,2.0,2,False
0487,N07/016,AM,120,120,1.0,1,False
0487,N07/089,AM,120,120,1.0,1,False
0487,N06/038,OP,52,104,2.0,2,False
0487,N06/282,OP,52,104,2.0,2,False
0487,N07/016,OP,104,104,1.0,1,False
0487,N07/089,OP,104,104,1.0,1,False
0487,N06/038,PM,52,104,2.0,2,False
0487,N06/282,PM,52,104,2.0,2,False
0487,N07/016,PM,104,104,1.0,1,False
0487,N07/089,PM,104,104,1.0,1,False
0488,N07/166,AM,64,64,1.0,1,False
0488,N07/187,AM,32,64,2.0,2,False
0488,N07/213,AM,64,64,1.0,1,False
0488,N07/166,OP,60,60,1.0,1,False
0488,N07/187,OP,60,60,1.0,1,False
0488,N07/213,OP,60,60,1.0,1,False
0488,N07/166,PM,64,64,1.0,1,False
0488,N07/187,PM,32,64,2.0,2,False
0488,N07/213,PM,64,64,1.0,1,False
0489,N22/002,AM,80,80,1.0,1,False
0489,N22/089,AM,40,80,2.0,2,False
0489,N22/096,AM,40,80,2.0,2,False
0489,N22/164,AM,40,80,2.0,2,False
0489,N22/165,AM,40,80,2.0,2,False
0489,N22/002,OP,72,72,1.0,1,False
0489,N22/089,OP,36,72,2.0,2,False
0489,N22/096,OP,36,72,2.0,2,False
0489,N22/164,OP,36,72,2.0,2,False
0489,N22/165,OP,36,72,2.0,2,False
0489,N22/002,PM,80,80,1.0,1,False
0489,N22/089,PM,40,80,2.0,2,False
0489,N22/096,PM,40,80,2.0,2,False
0489,N22/164,PM,40,80,2.0,2,False
0489,N22/165,PM,40,80,2.0,2,False
0490,N06/213,AM,96,96,1.0,1,False
0490,N06/214,AM,96,96,1.0,1,False
0490,N06/213,OP,104,104,1.0,1,False
0490,N06/214,OP,104,104,1.0,1,False
0490,N06/213,PM,104,104,1.0,1,False
0490,N06/214,PM,104,104,1.0,1,False
0492,N06/090,AM,88,88,1.0,1,False
0492,N06/091,AM,88,88,1.0,1,False
0492,N06/109,AM,88,88,1.0,1,False
0492,N06/090,OP,88,88,1.0,1,False
0492,N06/091,OP,88,88,1.0,1,False
0492,N06/109,OP,88,88,1.0,1,False
0492,N06/090,PM,88,88,1.0,1,False
0492,N06/091,PM,88,88,1.0,1,False
0492,N06/109,PM,88,88,1.0,1,False
0493,N06/039,AM,60,60,1.0,1,False
0493,N07/059,AM,60,60,1.0,1,False
0493,N06/039,OP,80,80,1.0,1,False
0493,N07/059,OP,80,80,1.0,1,False
0493,N06/039,PM,80,80,1.0,1,False
0493,N07/059,PM,80,80,1.0,1,False
0494,N06/001,AM,104,104,1.0,1,False
0494,N06/021,AM,104,104,1.0,1,False
0494,N06/163,AM,104,104,1.0,1,False
0494,N06/164,AM,52,104,2.0,2,False
0494,N06/001,OP,80,80,1.0,1,False
0494,N06/021,OP,80,80,1.0,1,False
0494,N06/163,OP,40,80,2.0,2,False
0494,N06/164,OP,40,80,2.0,2,False
0494,N06/001,PM,112,112,1.0,1,False
0494,N06/021,PM,112,112,1.0,1,False
0494,N06/163,PM,56,112,2.0,2,False
0494,N06/164,PM,56,112,2.0,2,False
0495,N06/057,AM,44,44,1.0,1,False
0495,N06/058,AM,44,44,1.0,1,False
0495,N06/129,AM,44,44,1.0,1,False
0495,N06/130,AM,44,44,1.0,1,False
0495,N06/132,AM,44,44,1.0,1,False
0495,N06/133,AM,44,44,1.0,1,False
0495,N06/134,AM,44,44,1.0,1,False
0495,N06/135,AM,44,44,1.0,1,False
0495,N06/152,AM,44,44,1.0,1,False
0495,N06/153,AM,44,44,1.0,1,False
0495,N06/057,OP,44,44,1.0,1,False
0495,N06/058,OP,44,44,1.0,1,False
0495,N06/129,OP,44,44,1.0,1,False
0495,N06/130,OP,44,44,1.0,1,False
0495,N06/132,OP,44,44,1.0,1,False
0495,N06/133,OP,44,44,1.0,1,False
0495,N06/134,OP,44,44,1.0,1,False
0495,N06/135,OP,44,44,1.0,1,False
0495,N06/152,OP,44,44,1.0,1,False
0495,N06/153,OP,44,44,1.0,1,False
0495,N06/057,PM,44,44,1.0,1,False
0495,N06/058,PM,44,44,1.0,1,False
0495,N06/129,PM,44,44,1.0,1,False
0495,N06/130,PM,44,44,1.0,1,False
0495,N06/132,PM,44,44,1.0,1,False
0495,N06/133,PM,44,44,1.0,1,False
0495,N06/134,PM,44,44,1.0,1,False
0495,N06/135,PM,44,44,1.0,1,False
0495,N06/152,PM,44,44,1.0,1,False
0495,N06/153,PM,44,44,1.0,1,False
0496,N10/122,AM,60,60,1.0,1,False
0496,N10/124,AM,60,60,1.0,1,False
0496,N10/122,OP,60,60,1.0,1,False
0496,N10/124,OP,60,60,1.0,1,False
0496,N10/122,PM,60,60,1.0,1,False
0496,N10/124,PM,60,60,1.0,1,False
0498,N32/042,AM,52,104,2.0,2,False
0498,N32/113,AM,104,104,1.0,1,False
0498,N32/042,OP,56,56,1.0,1,False
0498,N32/113,OP,56,56,1.0,1,False
0498,N32/042,PM,52,104,2.0,2,False
0498,N32/113,PM,104,104,1.0,1,False
0499,N32/001,AM,120,120,1.0,1,False
0499,N32/031,AM,120,120,1.0,1,False
0499,N32/224,AM,60,120,2.0,2,False
0499,N32/225,AM,60,120,2.0,2,False
0499,N32/001,OP,120,120,1.0,1,False
0499,N32/031,OP,120,120,1.0,1,False
0499,N32/224,OP,60,120,2.0,2,False
0499,N32/225,OP,60,120,2.0,2,False
0499,N32/001,PM,120,120,1.0,1,False
0499,N32/031,PM,120,120,1.0,1,False
0499,N32/224,PM,60,120,2.0,2,False
0499,N32/225,PM,60,120,2.0,2,False
0501,N05/031,AM,80,80,1.0,1,False
0501,N05/036,AM,80,80,1.0,1,False
0501,N05/180,AM,40,80,2.0,2,False
0501,N05/181,AM,40,80,2.0,2,False
0501,N05/031,OP,80,80,1.0,1,False
0501,N05/036,OP,80,80,1.0,1,False
0501,N05/180,OP,40,80,2.0,2,False
0501,N05/181,OP,40,80,2.0,2,False
0501,N05/031,PM,96,96,1.0,1,False
0501,N05/036,PM,96,96,1.0,1,False
0501,N05/180,PM,48,96,2.0,2,False
0501,N05/181,PM,48,96,2.0,2,False
0502,N11/007,AM,52,52,1.0,1,False
0502,N11/007,OP,52,52,1.0,1,False
0502,N11/007,PM,96,96,1.0,1,False
0503,N05/013,AM,88,88,1.0,1,False
0503,N05/193,AM,88,88,1.0,1,False
0503,N05/013,OP,60,60,1.0,1,False
0503,N05/193,OP,60,60,1.0,1,False
0503,N05/013,PM,88,88,1.0,1,False
0503,N05/193,PM,88,88,1.0,1,False
0504,N25/012,AM,96,96,1.0,1,False
0504,N25/012,OP,88,88,1.0,1,False
0504,N25/012,PM,96,96,1.0,1,False
0506,N02/266,AM,72,72,1.0,1,False
0506,N02/267,AM,72,72,1.0,1,False
0506,N02/294,AM,72,72,1.0,1,False
0506,N02/266,OP,72,72,1.0,1,False
0506,N02/267,OP,72,72,1.0,1,False
0506,N02/294,OP,72,72,1.0,1,False
0506,N02/266,PM,72,72,1.0,1,False
0506,N02/267,PM,72,72,1.0,1,False
0506,N02/294,PM,72,72,1.0,1,False
0507,N06/218,AM,60,60,1.0,1,False
0507,N06/218,OP,60,60,1.0,1,False
0507,N06/218,PM,72,72,1.0,1,False
0509,N02/012,AM,72,72,1.0,1,False
0509,N02/013,AM,72,72,1.0,1,False
0509,N02/167,AM,72,72,1.0,1,False
0509,N02/326,AM,36,72,2.0,2,False
0509,N02/328,AM,36,72,2.0,2,False
0509,N02/012,OP,80,80,1.0,1,False
0509,N02/013,OP,80,80,1.0,1,False
0509,N02/167,OP,80,80,1.0,1,False
0509,N02/326,OP,40,80,2.0,2,False
0509,N02/328,OP,40,80,2.0,2,False
0509,N02/012,PM,80,80,1.0,1,False
0509,N02/013,PM,80,80,1.0,1,False
0509,N02/167,PM,80,80,1.0,1,False
0509,N02/326,PM,40,80,2.0,2,False
0509,N02/328,PM,40,80,2.0,2,False
0510,N09/164,AM,88,88,1.0,1,False
0510,N09/216,AM,44,88,2.0,2,False
0510,N09/217,AM,44,88,2.0,2,False
0510,N09/164,OP,72,72,1.0,1,False
0510,N09/216,OP,36,72,2.0,2,False
0510,N09/217,OP,36,72,2.0,2,False
0510,N09/164,PM,88,88,1.0,1,False
0510,N09/216,PM,44,88,2.0,2,False
0510,N09/217,PM,44,88,2.0,2,False
0511,N27/116,AM,64,64,1.0,1,False
0511,N27/116,OP,60,60,1.0,1,False
0511,N27/116,PM,72,72,1.0,1,False
0512,N22/015,AM,104,104,1.0,1,False
0512,N22/070,AM,104,104,1.0,1,False
0512,N22/015,OP,72,72,1.0,1,False
0512,N22/070,OP,72,72,1.0,1,False
0512,N22/015,PM,104,104,1.0,1,False
0512,N22/070,PM,104,104,1.0,1,False
0513,N20/004,AM,64,64,1.0,1,False
0513,N20/017,AM,64,64,1.0,1,False
0513,N20/044,AM,64,64,1.0,1,False
0513,N20/057,AM,64,64,1.0,1,False
0513,N20/058,AM,64,64,1.0,1,False
0513,N20/059,AM,64,64,1.0,1,False
0513,N20/004,OP,56,56,1.0,1,False
0513,N20/017,OP,56,56,1.0,1,False
0513,N20/044,OP,56,56,1.0,1,False
0513,N20/057,OP,56,56,1.0,1,False
0513,N20/058,OP,56,56,1.0,1,False
0513,N20/059,OP,56,56,1.0,1,False
0513,N20/004,PM,64,64,1.0,1,False
0513,N20/017,PM,64,64,1.0,1,False
0513,N20/044,PM,64,64,1.0,1,False
0513,N20/057,PM,64,64,1.0,1,False
0513,N20/058,PM,64,64,1.0,1,False
0513,N20/059,PM,64,64,1.0,1,False
0515,N01/211,AM,44,44,1.0,1,False
0515,N01/243,AM,44,44,1.0,1,False
0515,N01/247,AM,44,44,1.0,1,False
0515,N01/410,AM,44,44,1.0,1,False
0515,N01/211,OP,44,44,1.0,1,False
0515,N01/243,OP,44,44,1.0,1,False
0515,N01/247,OP,44,44,1.0,1,False
0515,N01/410,OP,44,44,1.0,1,False
0515,N01/211,PM,44,44,1.0,1,False
0515,N01/243,PM,44,44,1.0,1,False
0515,N01/247,PM,44,44,1.0,1,False
0515,N01/410,PM,44,44,1.0,1,False
0516,N32/002,AM,120,120,1.0,1,False
0516,N32/003,AM,120,120,1.0,1,False
0516,N32/039,AM,120,120,1.0,1,False
0516,N32/092,AM,60,120,2.0,2,False
0516,N32/093,AM,60,120,2.0,2,False
0516,N32/098,AM,120,120,1.0,1,False
0516,N32/099,AM,120,120,1.0,1,False
0516,N32/124,AM,60,120,2.0,2,False
0516,N32/132,AM,60,120,2.0,2,False
0516,N32/002,OP,120,120,1.0,1,False
0516,N32/003,OP,120,120,1.0,1,False
0516,N32/039,OP,120,120,1.0,1,False
0516,N32/092,OP,60,120,2.0,2,False
0516,N32/093,OP,60,120,2.0,2,False
0516,N32/098,OP,120,120,1.0,1,False
0516,N32/099,OP,120,120,1.0,1,False
0516,N32/124,OP,60,120,2.0,2,False
0516,N32/132,OP,60,120,2.0,2,False
0516,N32/002,PM,120,120,1.0,1,False
0516,N32/003,PM,120,120,1.0,1,False
0516,N32/039,PM,120,120,1.0,1,False
0516,N32/092,PM,60,120,2.0,2,False
0516,N32/093,PM,60,120,2.0,2,False
0516,N32/098,PM,120,120,1.0,1,False
0516,N32/099,PM,120,120,1.0,1,False
0516,N32/124,PM,60,120,2.0,2,False
0516,N32/132,PM,60,120,2.0,2,False
0517,N32/016,AM,120,120,1.0,1,False
0517,N32/069,AM,120,120,1.0,1,False
0517,N32/016,OP,120,120,1.0,1,False
0517,N32/069,OP,120,120,1.0,1,False
0517,N32/016,PM,120,120,1.0,1,False
0517,N32/069,PM,120,120,1.0,1,False
0519,N32/015,AM,96,96,1.0,1,False
0519,N32/023,AM,96,96,1.0,1,False
0519,N32/062,AM,96,96,1.0,1,False
0519,N32/065,AM,96,96,1.0,1,False
0519,N32/066,AM,96,96,1.0,1,False
0519,N32/084,AM,96,96,1.0,1,False
0519,N32/184,AM,96,96,1.0,1,False
0519,N32/185,AM,96,96,1.0,1,False
0519,N32/186,AM,96,96,1.0,1,False
0519,N32/187,AM,96,96,1.0,1,False
0519,N32/192,AM,96,96,1.0,1,False
0519,N32/193,AM,96,96,1.0,1,False
0519,N32/015,OP,96,96,1.0,1,False
0519,N32/023,OP,96,96,1.0,1,False
0519,N32/062,OP,96,96,1.0,1,False
0519,N32/065,OP,96,96,1.0,1,False
0519,N32/066,OP,96,96,1.0,1,False
0519,N32/084,OP,96,96,1.0,1,False
